_id,barcode,category,categoryCode,cpg,name,topBrand,brandCode,cpg_id,cpg_ref
601ac115be37ce2ead437551,511111019862,Baking,BAKING,"{'$id': {'$oid': '601ac114be37ce2ead437550'}, '$ref': 'Cogs'}",test brand @1612366101024,0.0,,601ac114be37ce2ead437550,Cogs
601c5460be37ce2ead43755f,511111519928,Beverages,BEVERAGES,"{'$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}, '$ref': 'Cogs'}",Starbucks,0.0,STARBUCKS,5332f5fbe4b03c9a25efd0ba,Cogs
601ac142be37ce2ead43755d,511111819905,Baking,BAKING,"{'$id': {'$oid': '601ac142be37ce2ead437559'}, '$ref': 'Cogs'}",test brand @1612366146176,0.0,TEST BRANDCODE @1612366146176,601ac142be37ce2ead437559,Cogs
601ac142be37ce2ead43755a,511111519874,Baking,BAKING,"{'$id': {'$oid': '601ac142be37ce2ead437559'}, '$ref': 'Cogs'}",test brand @1612366146051,0.0,TEST BRANDCODE @1612366146051,601ac142be37ce2ead437559,Cogs
601ac142be37ce2ead43755e,511111319917,Candy & Sweets,CANDY_AND_SWEETS,"{'$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}, '$ref': 'Cogs'}",test brand @1612366146827,0.0,TEST BRANDCODE @1612366146827,5332fa12e4b03c9a25efd1e7,Cogs
601ac142be37ce2ead43755b,511111719885,Baking,BAKING,"{'$id': {'$oid': '601ac142be37ce2ead437559'}, '$ref': 'Cogs'}",test brand @1612366146091,0.0,TEST BRANDCODE @1612366146091,601ac142be37ce2ead437559,Cogs
601ac142be37ce2ead43755c,511111219897,Baking,BAKING,"{'$id': {'$oid': '601ac142be37ce2ead437559'}, '$ref': 'Cogs'}",test brand @1612366146133,0.0,TEST BRANDCODE @1612366146133,601ac142be37ce2ead437559,Cogs
5cdad0f5166eb33eb7ce0faa,511111104810,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",J.L. Kraft,,J.L. KRAFT,559c2234e4b06aca36af13c6,Cogs
5ab15636e4b0be0a89bb0b07,511111504412,Canned Goods & Soups,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Campbell's Home Style,0.0,CAMPBELLS HOME STYLE,5a734034e4b0d58f376be874,Cogs
5c408e8bcd244a1fdb47aee7,511111504788,Baking,,"{'$ref': 'Cogs', '$id': {'$oid': '59ba6f1ce4b092b29c167346'}}",test,,TEST,59ba6f1ce4b092b29c167346,Cogs
5f4bf556be37ce0b4491554d,511111516354,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4bf556be37ce0b44915549'}}",test brand @1598813526777,,TEST BRANDCODE @1598813526777,5f4bf556be37ce0b44915549,Cogs
57c08106e4b0718ff5fcb02c,511111102540,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",MorningStar,,,5332f5f2e4b03c9a25efd0aa,Cpgs
588ba07be4b02187f85cdadd,511111201076,Baking,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Calumet,0.0,CALUMET,559c2234e4b06aca36af13c6,Cogs
5d6413156d5f3b23d1bc790a,511111205012,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",Entertainment Weekly,,511111205012,5d5d4fd16d5f3b23d1bc7905,Cogs
585a9611e4b03e62d1ce0e74,511111801801,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",AUNT JEMIMA Syrup,0.0,AUNT JEMIMA SYRUP,5332f5fbe4b03c9a25efd0ba,Cogs
57e5820ce4b0ac389136a311,511111202233,Beer Wine Spirits,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Molson Canadian,0.0,MOLSON,5332f709e4b03c9a25efd0f1,Cpgs
5fb6adb8be37ce522e165cb8,511111817376,Health & Wellness,HEALTHY_AND_WELLNESS,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",LotriminÂ®,0.0,LOTRIMIN,5d9b4f591dda2c6225a284aa,Cogs
5f358338be37ce443bf9d55a,511111515319,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f358338be37ce443bf9d557'}}",test brand @1597342520277,,TEST BRANDCODE @1597342520277,5f358338be37ce443bf9d557,Cogs
5fb28549be37ce522e165cb5,511111317364,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fb28549be37ce522e165cb4'}}",test brand @1605535049181,0.0,,5fb28549be37ce522e165cb4,Cogs
592486bfe410d61fcea3d139,511111300700,Beauty,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",ST. IVES,0.0,ST IVES,5332f5f6e4b03c9a25efd0b4,Cogs
5c4699f387ff3577e203ea29,511111305125,Baby,,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",Chris Image Test,,CHRISIMAGE,55b62995e4b0d8e685c14213,Cogs
5da6071ea60b87376833e34d,511111005650,Health & Wellness,HEALTHY_AND_WELLNESS,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",Alka-SeltzerÂ®,,ALKA SELTZER,5d9b4f591dda2c6225a284aa,Cogs
57ebc011e4b0ac389136a335,511111802129,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Jack Daniel's,0.0,JACK DANIEL'S BARBECUE,559c2234e4b06aca36af13c6,Cogs
5332f5fee4b03c9a25efd0bd,511111303947,,,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Bottled Starbucks,,,53e10d6368abd3c7065097cc,Cpgs
5332fa7ce4b03c9a25efd22e,511111802914,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Full Throttle,,,5332f5ebe4b03c9a25efd0a8,Cpgs
5e9f18bfbe37ce3e45b6a77f,511111914549,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5e9f12f5be37ce3e45b6a77e'}}",PopUp Brand A,,,5e9f12f5be37ce3e45b6a77e,Cogs
592486bee410d61fcea3d133,511111400769,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",MAGNUM Ice Cream,0.0,MAGNUM Ice Cream,5332f5f6e4b03c9a25efd0b4,Cogs
5d66d71fa3a018093ab34728,511111105329,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",Elegant Homes Magazine,,511111105329,5d5d4fd16d5f3b23d1bc7905,Cogs
5f493e72be37ce64d0ae36c6,511111316114,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493e72be37ce64d0ae36c2'}}",test brand @1598635634882,,TEST BRANDCODE @1598635634882,5f493e72be37ce64d0ae36c2,Cogs
5f4936ddbe37ce52f8314fd9,511111315957,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4936dcbe37ce52f8314fd8'}}",test brand @1598633693011,,,5f4936dcbe37ce52f8314fd8,Cogs
57ebc2e7e4b0ac389136a34b,511111201915,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Taco Bell,0.0,TACO BELL,559c2234e4b06aca36af13c6,Cogs
5fd2a0aebe37ce49eb72c0ee,511111518112,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd2a0aebe37ce49eb72c0ed'}}",test brand @1607639214411,0.0,,5fd2a0aebe37ce49eb72c0ed,Cogs
5dc03596a60b873d6b0666cd,511111506249,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",Frosted Cheeriosâ„¢,,FROSTED CHEERIOS,53e10d6368abd3c7065097cc,Cogs
5f494c5f04db711dd8fe87e6,511111916161,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f494c5d04db711dd8fe87e2'}}",test brand @1598639199674,,TEST BRANDCODE @1598639199674,5f494c5d04db711dd8fe87e2,Cogs
5332f772e4b03c9a25efd125,511111103653,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Gold Medal,,,5332f5f3e4b03c9a25efd0ae,Cpgs
59dfaad1e4b0a56a2fa69abc,511111100621,Baking,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",GODIVA Instant Pudding Mix,0.0,GODIVA DRY PACKAGED DESSERTS,559c2234e4b06aca36af13c6,Cogs
5daf33e71dda2c3e1416ae93,511111305910,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",LÃ„RABARâ„¢,,LARABAR,5332f5f3e4b03c9a25efd0ae,Cogs
5f35a0babe37ce6853cff1ff,511111115366,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f35a0babe37ce6853cff1fd'}}",test brand @1597350074333,,TEST BRANDCODE @1597350074333,5f35a0babe37ce6853cff1fd,Cogs
5fd29590be37ce38bbbefb28,511111718079,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd29590be37ce38bbbefb25'}}",test brand @1607636368717,0.0,TEST BRANDCODE @1607636368717,5fd29590be37ce38bbbefb25,Cogs
5fd3acb6be37ce0d9386bb40,511111818182,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3acb5be37ce0d9386bb3e'}}",test brand @1607707830095,0.0,TEST BRANDCODE @1607707830095,5fd3acb5be37ce0d9386bb3e,Cogs
5bd200a6965c7d66d92731ea,511111504627,Household,,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",Cottonelle,0.0,COTTONELLE,550b2565e4b001d5e9e4146f,Cogs
585a9675e4b03e62d1ce0e7f,511111301691,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Izze,0.0,IZZE,5332f5fbe4b03c9a25efd0ba,Cogs
5887a17ee4b02187f85cdad3,511111101178,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Mio,0.0,MIO,559c2234e4b06aca36af13c6,Cogs
5332f765e4b03c9a25efd11f,511111503699,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Glaceau vitaminwater,,,5332f5ebe4b03c9a25efd0a8,Cpgs
5d66d94d6d5f3b6188d4f04b,511111505365,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",Magnolia Journal Magazine,,511111505365,5d5d4fd16d5f3b23d1bc7905,Cogs
5d66d2fd6d5f3b6188d4f045,511111405252,Magazines,,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",American Patchwork & Quilting Magazine,,QUILTING SPECIAL EDITION,5d5d4fd16d5f3b23d1bc7905,Cogs
5332f5f3e4b03c9a25efd0ad,511111104025,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Gree Giant,,,5332f5f3e4b03c9a25efd0ae,Cpgs
5fa1c567be37ce402c4618f1,511111317203,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fa1c567be37ce402c4618ef'}}",test brand @1604437351617,0.0,TEST BRANDCODE @1604437351617,5fa1c567be37ce402c4618ef,Cogs
5a5d1e76e4b0db471c2d0425,511111900337,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Herman Joseph's,,HERMAN,5332f709e4b03c9a25efd0f1,Cogs
55b630d9e4b0d8e685c1421f,511111302629,,,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",Sundrop,,,55b62995e4b0d8e685c14213,Cogs
5d602d9d6d5f3b23d1bc7907,511111704935,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Kevita Sparkling Drinks,,KEVITA,5332f5fbe4b03c9a25efd0ba,Cogs
57ebbf75e4b0ac389136a32f,511111902188,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Delimex,0.0,DELIMEX,559c2234e4b06aca36af13c6,Cogs
5d2f68d96d5f3b107e208da4,511111004844,Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",THE RIGHT TO SHOWER,,THE RIGHT TO SHOWER,5332f5f6e4b03c9a25efd0b4,Cogs
592486bde410d61fcea3d124,511111100904,Personal Care,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",CARESS,0.0,CARESS,5332f5f6e4b03c9a25efd0b4,Cogs
5f16f536be37ce2b30061e27,511111115083,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f16f535be37ce2b30061e24'}}",test brand @1595340086044,,TEST BRANDCODE @1595340086044,5f16f535be37ce2b30061e24,Cogs
5332f6ede4b03c9a25efd0e5,511111603870,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f6ede4b03c9a25efd0e6'}}",Blue Bunny,,,5332f6ede4b03c9a25efd0e6,Cpgs
5332fa05e4b03c9a25efd1d6,511111103141,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",Krave,,,5332f5f2e4b03c9a25efd0aa,Cpgs
5f3d6f44be37ce4ddbb1bb3e,511111315513,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f3d6f44be37ce4ddbb1bb3a'}}",test brand @1597861700968,,TEST BRANDCODE @1597861700968,5f3d6f44be37ce4ddbb1bb3a,Cogs
5c76d3cd95144c5375687b4f,511111106876,Grocery,,"{'$ref': 'Cogs', '$id': {'$oid': '5c76d20595144c5375687b4e'}}",DASH-2249 Brand1,1.0,TEST BRAND CODE,5c76d20595144c5375687b4e,Cogs
5f3ff223be37ce1c81aa1e11,511111115649,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1598026275245,,TEST BRANDCODE @1598026275245,5332fa12e4b03c9a25efd1e7,Cogs
5a8c36dbe4b0ccf165fac9e9,511111204206,Canned Goods & Soups,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Swanson,0.0,SWANSON,5a734034e4b0d58f376be874,Cogs
55b630e1e4b0d8e685c14220,511111102618,,,"{'$ref': 'Cogs', '$id': {'$oid': '55b62995e4b0d8e685c14213'}}",A&W Rootbeer,,,55b62995e4b0d8e685c14213,Cogs
5f3ff222be37ce1c81aa1e0f,511111415626,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f3ff222be37ce1c81aa1e0c'}}",test brand @1598026274668,,TEST BRANDCODE @1598026274668,5f3ff222be37ce1c81aa1e0c,Cogs
5c76db7295144c5375687b50,511111306887,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '5c76d20595144c5375687b4e'}}",DASH-2249 Brand2,0.0,DASH-2249 1,5c76d20595144c5375687b4e,Cogs
5da609991dda2c3e1416ae90,511111805854,Health & Wellness,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",ONE A DAYÂ® WOMENS,0.0,511111805854,53e10d6368abd3c7065097cc,Cogs
5afda575e4b0c11cfecd49f9,511111104537,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Kettle Brand,0.0,KETTLE BRAND,5a734034e4b0d58f376be874,Cogs
5ab154dde4b0915382df761f,511111404392,Canned Goods & Soups,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Campbell's Soup at Hand,0.0,CAMPBELLS SOUP AT HAND ,5a734034e4b0d58f376be874,Cogs
5f3e9195be37ce5a0e01b960,511111615583,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f3e9195be37ce5a0e01b95f'}}",test brand @1597936021514,,,5f3e9195be37ce5a0e01b95f,Cogs
5fb82faebe37ce522e165ce9,511111117841,Grocery,GROCERY,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",Rainbo,0.0,RAINBO,5fb6b608be37ce522e165cb9,Cogs
57e58157e4b0ac389136a30a,511111602279,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Crispin Cider Company,0.0,CRISPIN,5332f709e4b03c9a25efd0f1,Cogs
5fd3acb6be37ce0d9386bb41,511111318194,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fd3acb5be37ce0d9386bb3e'}}",test brand @1607707830137,0.0,TEST BRANDCODE @1607707830137,5fd3acb5be37ce0d9386bb3e,Cogs
5e90a545ee7f2d70340f40d7,511111114413,Health & Wellness,HEALTHY_AND_WELLNESS,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",ClaritinÂ®,0.0,CLARITINÂ®,5d9b4f591dda2c6225a284aa,Cogs
5daf5e94a60b87376833e362,511111706045,Breakfast & Cereal,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Cookie Crispâ„¢,,COOKIE CRISP,5332f5f3e4b03c9a25efd0ae,Cogs
5fb2852cbe37ce522e165caf,511111717317,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fb2852cbe37ce522e165cae'}}",test brand @1605535020441,0.0,TEST BRANDCODE @1605535020442,5fb2852cbe37ce522e165cae,Cogs
5332f743e4b03c9a25efd109,511111903789,Snacks,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",Keebler,,,5332f5f2e4b03c9a25efd0aa,Cpgs
5fa98944be37ce239d107100,511111417262,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fa98944be37ce239d1070ff'}}",test brand @1604946244750,0.0,TEST BRANDCODE @1604946244750,5fa98944be37ce239d1070ff,Cogs
5afda65de4b0c11cfecd49fb,511111004561,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",SNYDERS OF HANOVER,0.0,SNYDERS OF HANOVER,5a734034e4b0d58f376be874,Cogs
5332fa7ee4b03c9a25efd230,511111702894,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",Powerade,,,5332f5ebe4b03c9a25efd0a8,Cpgs
57ebbfafe4b0ac389136a332,511111002154,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Good Seasons,0.0,GOOD SEASONS,559c2234e4b06aca36af13c6,Cogs
5f493682be37ce52f8314fce,511111115922,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f493682be37ce52f8314fcb'}}",test brand @1598633602279,,TEST BRANDCODE @1598633602279,5f493682be37ce52f8314fcb,Cogs
57ace91ae4b057c992a316ac,511111602552,,,"{'$ref': 'Cpgs', '$id': {'$oid': '57ace90fe4b057c992a316ab'}}",Pizza Pizza Pizza,,,57ace90fe4b057c992a316ab,Cpgs
5a5d2431e4b06ba572cf24a1,511111200246,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Revolver,,REVOLVER,5332f709e4b03c9a25efd0f1,Cogs
57e5810ce4b0ac389136a307,511111802280,Beer Wine Spirits,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",Keystone Light,0.0,KEYSTONE LIGHT,5332f709e4b03c9a25efd0f1,Cogs
5332f5f2e4b03c9a25efd0ab,511111604037,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ac'}}",Our Family,,,5332f5f3e4b03c9a25efd0ac,Cpgs
5db9f9cca60b87376833e36b,511111806226,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",Fruit Roll-Upsâ„¢,,BETTY CROCKER FRUIT ROLL UPS,5332f5f3e4b03c9a25efd0ae,Cogs
5fd2a0c0be37ce49eb72c0f4,511111118169,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1607639232356,0.0,TEST BRANDCODE @1607639232356,5332fa12e4b03c9a25efd1e7,Cogs
5aa1b41de4b086c8aad5e096,511111304265,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",MOMOFUKU Sauce,0.0,MOMOFUKU,559c2234e4b06aca36af13c6,Cogs
592486bee410d61fcea3d136,511111500735,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",POPSICLE,0.0,POPSICLE,5332f5f6e4b03c9a25efd0b4,Cogs
5332f603e4b03c9a25efd0be,511111103936,Beverages,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Mug Root Beer,0.0,MUG Root Beer,5332f5fbe4b03c9a25efd0ba,Cpgs
5afda699e4b0c11cfecd49fd,511111704584,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Tom's,0.0,TOMS,5a734034e4b0d58f376be874,Cogs
5fc54c0bbe37ce1911dbb3b5,511111017899,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fc54c0abe37ce1911dbb3b1'}}",test brand @1606765579244,0.0,TEST BRANDCODE @1606765579244,5fc54c0abe37ce1911dbb3b1,Cogs
5f358338be37ce443bf9d55b,511111715320,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f358338be37ce443bf9d557'}}",test brand @1597342520305,,TEST BRANDCODE @1597342520305,5f358338be37ce443bf9d557,Cogs
592486bfe410d61fcea3d137,511111000723,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",PROMISE,,PROMISE,53e10d6368abd3c7065097cc,Cogs
5a4d2295e4b0d5c3fd86b679,511111200529,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",OFF THE EATEN PATH,,OFF THE EATEN PATH,5332f5fbe4b03c9a25efd0ba,Cogs
5f628216be37ce78e6e2efaf,511111116684,Candy & Sweets,CANDY_AND_SWEETS,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",test brand @1600291350125,,TEST BRANDCODE @1600291350125,5332fa12e4b03c9a25efd1e7,Cogs
5332f9fce4b03c9a25efd1cd,511111003199,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",Honey Smacks,,,5332f5f2e4b03c9a25efd0aa,Cpgs
5f9770bfbe37ce03d08a2d85,511111117070,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f9770bfbe37ce03d08a2d83'}}",test brand @1603760319758,,TEST BRANDCODE @1603760319758,5f9770bfbe37ce03d08a2d83,Cogs
57ebc293e4b0ac389136a345,511111301974,Frozen,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Nancy's,0.0,NANCY'S,559c2234e4b06aca36af13c6,Cogs
5f513e9ebe37ce21f1287c00,511111816492,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f513e9ebe37ce21f1287bff'}}",test brand @1599159966676,,,5f513e9ebe37ce21f1287bff,Cogs
5332f7b8e4b03c9a25efd145,511111903413,,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Stella Artois,,,5332f7a7e4b03c9a25efd134,Cogs
5ab153fee4b0915382df761e,511111704379,Canned Goods & Soups,,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",Campbell's Chunky Maxx,0.0,CAMPBELLS CHUNKY MAXX,5a734034e4b0d58f376be874,Cogs
5aa1b5b9e4b05a92fc9b1631,511111004288,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",FOOD NETWORK KITCHEN INSPIRATIONS,0.0,FOOD NETWORK KITCHEN INSPIRATIONS,559c2234e4b06aca36af13c6,Cogs
5f3e9172be37ce5a0e01b954,511111215547,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f3e9172be37ce5a0e01b952'}}",test brand @1597935986390,,TEST BRANDCODE @1597935986390,5f3e9172be37ce5a0e01b952,Cogs
5f4936ddbe37ce52f8314fdc,511111015970,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f4936ddbe37ce52f8314fda'}}",test brand @1598633693744,,TEST BRANDCODE @1598633693744,5f4936ddbe37ce52f8314fda,Cogs
57c0829ce4b0718ff5fcb03a,511111002437,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",Victoria,,,5332f7a7e4b03c9a25efd134,Cpgs
5a4d244ae4b0bcb2c74ea77f,511111500506,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",SABRITAS,,SABRITAS,5332f5fbe4b03c9a25efd0ba,Cogs
57ebbfa1e4b0ac389136a330,511111702177,Beverages,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",Gevalia,0.0,GEVALIA KAFFE,559c2234e4b06aca36af13c6,Cogs
5f43faabbe37ce3ef3fd3715,511111115717,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5f43faabbe37ce3ef3fd3714'}}",test brand @1598290603501,,TEST BRANDCODE @1598290603501,5f43faabbe37ce3ef3fd3714,Cogs
59d550f4e4b090070b009534,511111600633,Dairy,,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}","O, That's Good!",0.0,O THAT'S GOOD,559c2234e4b06aca36af13c6,Cogs
585a9645e4b03e62d1ce0e79,511111801757,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Chester's,1.0,CHESTER'S,5332f5fbe4b03c9a25efd0ba,Cogs
585a968ee4b03e62d1ce0e82,511111101666,Snacks,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",Miss Vickies,,MISS VICKIE'S,5332f5fbe4b03c9a25efd0ba,Cogs
5d2f6b82a3a01810a2174aed,511111704867,Condiments & Sauces,,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",SIR KENSINGTON'S,,SIR KENSINGTON'S,5332f5f6e4b03c9a25efd0b4,Cogs
5fa98944be37ce239d1070fe,511111217251,Baking,BAKING,"{'$ref': 'Cogs', '$id': {'$oid': '5fa98944be37ce239d1070fd'}}",test brand @1604946244133,0.0,,5fa98944be37ce239d1070fd,Cogs
5332f9f2e4b03c9a25efd1c8,511111803232,,,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",Crispix,,,5332f5f2e4b03c9a25efd0aa,Cpgs
